observation.state,action,episode_index,frame_index,timestamp,next.done,index,task_index,data_file
"[-0.01361203 -0.93024004  1.181891   -0.02146045 -0.33324626 -0.00921946
  0.2347249  -0.13497987 -0.60536766  1.2184565  -0.0082759  -0.24926622
  0.05066748  0.3209893 ]","[-0.01380583 -0.9295924   1.1780972  -0.01840777 -0.34207773 -0.00920388
  0.2333815  -0.13959226 -0.5660389   1.2149128  -0.00613592 -0.27304858
  0.05062137  0.5320393 ]",1,57,1.14,False,457,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01363729 -0.93019086  1.1818892  -0.02144313 -0.3332808  -0.00921888
  0.23473588 -0.13557288 -0.5962445   1.2182802  -0.0083084  -0.25507733
  0.05064531  0.3453348 ]","[-0.01380583 -0.9295924   1.1780972  -0.01687379 -0.34207773 -0.00920388
  0.2333815  -0.13959226 -0.55683506  1.2149128  -0.00613592 -0.27918452
  0.05062137  0.58626497]",1,58,1.16,False,458,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01365841 -0.9301526   1.1818806  -0.02084995 -0.33331847 -0.00929383
  0.23479126 -0.13609518 -0.58723027  1.2181937  -0.00833357 -0.26143283
  0.05064131  0.37323418]","[-0.01380583 -0.9295924   1.1796312  -0.01840777 -0.34207773 -0.00920388
  0.2333815  -0.13959226 -0.54763114  1.2149128  -0.00613592 -0.28685442
  0.05062137  0.6451739 ]",1,59,1.18,False,459,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01367837 -0.93012613  1.1823395  -0.02068101 -0.33352646 -0.00913728
  0.23474206 -0.13655022 -0.57798195  1.2181472  -0.008342   -0.26824158
  0.05064419  0.40488678]","[-0.01380583 -0.9295924   1.1796312  -0.01840777 -0.34207773 -0.00920388
  0.2333815  -0.13959226 -0.5399613   1.2149128  -0.00613592 -0.2960583
  0.05062137  0.7141175 ]",1,60,1.2,False,460,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01369556 -0.9301031   1.1828952  -0.02104028 -0.33350268 -0.00916531
  0.23471084 -0.1369463  -0.57000864  1.2181679  -0.00831892 -0.2756605
  0.05065046  0.4408218 ]","[-0.01227185 -0.9295924   1.1796312  -0.01840777 -0.34207773 -0.00920388
  0.2333815  -0.13959226 -0.53075737  1.2133788  -0.00613592 -0.30679616
  0.05215535  0.78493357]",1,61,1.22,False,461,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01358303 -0.9300826   1.1832274  -0.02132066 -0.33336633 -0.00925625
  0.23468074 -0.13729054 -0.5612759   1.2176805  -0.0085345  -0.28437844
  0.0520779   0.48111188]","[-0.01380583 -0.9295924   1.1796312  -0.01840777 -0.34207773 -0.00920388
  0.2333815  -0.13959226 -0.52308744  1.2133788  -0.00613592 -0.319068
  0.05215535  0.8628177 ]",1,62,1.24,False,462,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01354781 -0.9300662   1.1833718  -0.02154496 -0.33328295 -0.00923794
  0.23473817 -0.13758989 -0.5532388   1.217129   -0.00832031 -0.29449
  0.05248001  0.52593386]","[-0.01380583 -0.9295924   1.1796312  -0.01840777 -0.34207773 -0.00920388
  0.2333815  -0.13959226 -0.5123496   1.2149128  -0.00613592 -0.33287385
  0.05368933  0.9380802 ]",1,63,1.26,False,463,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01357339 -0.93005395  1.1834152  -0.02158066 -0.33327052 -0.00923394
  0.23478341 -0.13785042 -0.542427    1.21718    -0.00832636 -0.30685735
  0.05358078  0.5748167 ]","[-0.01380583 -0.9295924   1.1796312  -0.01840777 -0.34207773 -0.00920388
  0.2333815  -0.13959226 -0.5046797   1.2133788  -0.00613592 -0.34821364
  0.05368933  0.99969846]",1,64,1.28,False,464,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01360259 -0.9300449   1.1834184  -0.02151656 -0.33329454 -0.00922467
  0.23480001 -0.13807742 -0.53414994  1.2171854  -0.0081965  -0.319386
  0.05399716  0.62379766]","[-0.01380583 -0.9295924   1.1811652  -0.01840777 -0.34207773 -0.00920388
  0.2333815  -0.13959226 -0.4939418   1.2133788  -0.00613592 -0.36355346
  0.05522331  1.0668044 ]",1,65,1.3,False,465,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01362893 -0.93004155  1.1838783  -0.02139883 -0.33350688 -0.00921967
  0.23479648 -0.13827462 -0.52419055  1.2168616  -0.00835404 -0.33372733
  0.05513341  0.668442  ]","[-0.01227185 -0.9295924   1.1811652  -0.01840777 -0.34207773 -0.00920388
  0.2333815  -0.13959226 -0.48320395  1.2103108  -0.00613592 -0.38042724
  0.05522331  1.1164446 ]",1,66,1.32,False,466,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01352521 -0.9300367   1.1844317  -0.021318   -0.33349025 -0.00920912
  0.23474513 -0.13844566 -0.51257086  1.215664   -0.00834822 -0.34888378
  0.05551243  0.70758355]","[-0.01380583 -0.9295924   1.1826992  -0.01840777 -0.34207773 -0.00920388
  0.2333815  -0.13959226 -0.47246608  1.2103108  -0.00613592 -0.39576706
  0.05522331  1.1477733 ]",1,67,1.34,False,467,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01349781 -0.9300341   1.1852283  -0.02138089 -0.33354288 -0.009208
  0.23476957 -0.13859497 -0.5018801   1.2144455  -0.00821483 -0.36437812
  0.05522566  0.7416651 ]","[-0.01380583 -0.9295924   1.1826992  -0.01840777 -0.34207773 -0.00920388
  0.2333815  -0.13959226 -0.46019426  1.207243   -0.00613592 -0.41110685
  0.05522331  1.1561626 ]",1,68,1.36,False,468,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01353017 -0.9300294   1.185931   -0.02147072 -0.33342373 -0.00922436
  0.23479319 -0.13872467 -0.4891613   1.212731   -0.00829739 -0.3801405
  0.05520727  0.77132857]","[-0.01380583 -0.9280584   1.1842332  -0.01840777 -0.34207773 -0.00920388
  0.2333815  -0.13805827 -0.4479224   1.204175   -0.0076699  -0.42031074
  0.05522331  1.1540639 ]",1,69,1.38,False,469,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01356499 -0.9298244   1.1867671  -0.02146133 -0.33349398 -0.00923287
  0.23480038 -0.138711   -0.47658375  1.2103181  -0.00880897 -0.39369974
  0.05532581  0.79704136]","[-0.01380583 -0.9295924   1.1842332  -0.01840777 -0.34207773 -0.00920388
  0.2333815  -0.13499032 -0.43565056  1.201107   -0.00920388 -0.42798066
  0.05522331  1.151966  ]",1,70,1.4,False,470,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01359626 -0.9297555   1.18748    -0.02146371 -0.33334962 -0.00921515
  0.23480539 -0.13838091 -0.46456334  1.2074759  -0.00982694 -0.40483832
  0.05533241  0.8193305 ]","[-0.01227185 -0.9295924   1.1842332  -0.01840777 -0.34207773 -0.01073787
  0.2333815  -0.13345633 -0.42184472  1.199573   -0.01073787 -0.4325826
  0.05522331  1.151966  ]",1,71,1.42,False,471,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01349661 -0.929793    1.1878545  -0.02126519 -0.33319864 -0.01065079
  0.23477785 -0.13783115 -0.4499869   1.2048153  -0.01134328 -0.41419968
  0.05527334  0.838832  ]","[-0.01380583 -0.9295924   1.1857672  -0.01840777 -0.34207773 -0.01073787
  0.2333815  -0.13038836 -0.4080389   1.1949711  -0.01227185 -0.43565056
  0.05522331  1.151966  ]",1,72,1.44,False,472,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01347317 -0.9298398   1.1884619  -0.0214551  -0.3333445  -0.01105382
  0.23479182 -0.13701804 -0.43582404  1.2018195  -0.013009   -0.42014134
  0.05525176  0.8557551 ]","[-0.01380583 -0.9295924   1.1857672  -0.01840777 -0.34207773 -0.01073787
  0.2333815  -0.13038836 -0.39423308  1.1903691  -0.01380583 -0.43565056
  0.05522331  1.151966  ]",1,73,1.46,False,473,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01350858 -0.9298773   1.1890526  -0.02158496 -0.3333458  -0.010743
  0.23482949 -0.13617398 -0.42240104  1.198056   -0.01487767 -0.42347878
  0.0552512   0.87057126]","[-0.01380583 -0.9295924   1.1873012  -0.01840777 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.37889326  1.1873012  -0.01687379 -0.43565056
  0.05522331  1.151966  ]",1,74,1.48,False,474,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01354612 -0.9299087   1.1898472  -0.02148053 -0.33344504 -0.01071752
  0.23485015 -0.13529639 -0.40608785  1.1941425  -0.01711093 -0.4260208
  0.05527401  0.8834925 ]","[-0.01380583 -0.9295924   1.1873012  -0.01840777 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.36508745  1.1842332  -0.01687379 -0.43565056
  0.05675729  1.1540639 ]",1,75,1.5,False,475,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01357988 -0.9299313   1.1905397  -0.02143846 -0.333369   -0.01075442
  0.23485273 -0.13446586 -0.39275682  1.1907376  -0.01895688 -0.4264415
  0.0565508   0.89480644]","[-0.01380583 -0.9295924   1.1888351  -0.01840777 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.34974763  1.1796312  -0.01687379 -0.43565056
  0.05675729  1.151966  ]",1,76,1.52,False,476,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01360932 -0.9299507   1.1913754  -0.02140606 -0.3334253  -0.010761
  0.23485172 -0.13373375 -0.37722006  1.1869745  -0.01957707 -0.42713338
  0.05696356  0.9047736 ]","[-0.01380583 -0.9295924   1.1888351  -0.01840777 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.3344078   1.1765633  -0.01687379 -0.43565056
  0.05675729  1.151966  ]",1,77,1.54,False,477,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01363496 -0.92996407  1.192079   -0.02143373 -0.33333907 -0.01074727
  0.23485373 -0.13309729 -0.36126205  1.1832741  -0.01944039 -0.42736116
  0.05670063  0.913392  ]","[-0.01380583 -0.9295924   1.1888351  -0.01840777 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.319068    1.1719613  -0.01687379 -0.43411657
  0.05675729  1.151966  ]",1,78,1.56,False,478,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.0136572  -0.92997307  1.1924475  -0.02147439 -0.33321893 -0.01075497
  0.23486286 -0.13254489 -0.34627333  1.1794184  -0.0192281  -0.42667404
  0.05673108  0.9208053 ]","[-0.01380583 -0.9295924   1.1888351  -0.01687379 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.30526218  1.1673595  -0.01687379 -0.43411657
  0.05675729  1.151966  ]",1,79,1.58,False,479,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01367566 -0.9299806   1.1925895  -0.02089923 -0.33318093 -0.01083508
  0.23491895 -0.13206491 -0.33319068  1.1752381  -0.01906078 -0.42573965
  0.05680618  0.9272058 ]","[-0.01380583 -0.9295924   1.1903691  -0.01840777 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.29145637  1.1612235  -0.01687379 -0.43565056
  0.05675729  1.1540639 ]",1,80,1.6,False,480,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01369333 -0.92999077  1.1930888  -0.02071539 -0.3333923  -0.01067443
  0.23486741 -0.13164727 -0.31943265  1.1702737  -0.0190314  -0.4258909
  0.05679333  0.9327723 ]","[-0.01380583 -0.9295924   1.1903691  -0.01840777 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.27611655  1.1566216  -0.01687379 -0.43411657
  0.05675729  1.1540639 ]",1,81,1.62,False,481,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01370855 -0.9299972   1.1936439  -0.02105089 -0.33340582 -0.0106991
  0.23483102 -0.13128343 -0.3029829   1.1649991  -0.0190012  -0.42654085
  0.05674776  0.93768   ]","[-0.01380583 -0.9295924   1.1903691  -0.01994175 -0.34207773 -0.01073787
  0.2333815  -0.13038836 -0.2623107   1.1535536  -0.01687379 -0.43565056
  0.05675729  1.1540639 ]",1,82,1.64,False,482,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01372205 -0.9300003   1.1939666  -0.02196854 -0.3333081  -0.01071262
  0.2347917  -0.13109514 -0.2897796   1.1606073  -0.0189474  -0.42642424
  0.05676104  0.9419503 ]","[-0.01380583 -0.9295924   1.1919031  -0.01994175 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.2469709   1.1504856  -0.01687379 -0.43565056
  0.05675729  1.1540639 ]",1,83,1.66,False,483,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01373276 -0.93000597  1.1945711  -0.02275982 -0.33343312 -0.0108016
  0.23481202 -0.13086694 -0.27438405  1.1567948  -0.01875813 -0.42746985
  0.05676459  0.94563484]","[-0.01380583 -0.9295924   1.1934371  -0.02147573 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.23316509  1.1443497  -0.01687379 -0.43565056
  0.05829127  1.1540639 ]",1,84,1.68,False,484,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01374255 -0.93001205  1.1956375  -0.02365635 -0.33357754 -0.01073879
  0.23480642 -0.13061301 -0.26047885  1.1525785  -0.01890446 -0.42709523
  0.0582189   0.94875485]","[-0.01380583 -0.9295924   1.1934371  -0.02147573 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.21935926  1.1412817  -0.01687379 -0.43411657
  0.05829127  1.1540639 ]",1,85,1.7,False,485,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.0137505  -0.9300128   1.1965328  -0.02442755 -0.3334257  -0.01077606
  0.23484747 -0.13038479 -0.24738182  1.1483413  -0.0187464  -0.4266892
  0.05863453  0.95154566]","[-0.01380583 -0.9295924   1.1949711  -0.02147573 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.20401946  1.1382138  -0.01687379 -0.43411657
  0.05982525  1.1540639 ]",1,86,1.72,False,486,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01375708 -0.9300145   1.1974708  -0.02470214 -0.33341017 -0.01081567
  0.23490418 -0.13018568 -0.23089017  1.1444737  -0.01878051 -0.4271857
  0.05968906  0.95399845]","[-0.01380583 -0.9295924   1.1965051  -0.02300971 -0.34207773 -0.01227185
  0.2333815  -0.1288544  -0.1917476   1.1336118  -0.01687379 -0.43565056
  0.06135923  1.1540639 ]",1,87,1.74,False,487,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01376383 -0.93001735  1.198678   -0.02510629 -0.33347553 -0.01213071
  0.23490134 -0.13001278 -0.2192617   1.1408218  -0.01881284 -0.42623267
  0.06154255  0.9560194 ]","[-0.01380583 -0.9295924   1.198039   -0.02147573 -0.34207773 -0.01227185
  0.2333815  -0.1288544  -0.17487381  1.1274759  -0.01687379 -0.43411657
  0.0644272   1.1540639 ]",1,88,1.76,False,488,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01376876 -0.9300195   1.200081   -0.02529236 -0.33349922 -0.01267054
  0.23495173 -0.12986107 -0.20131534  1.1359422  -0.01903833 -0.42717153
  0.06452081  0.9578853 ]","[-0.01380583 -0.9295924   1.199573   -0.02300971 -0.34207773 -0.01227185
  0.2333815  -0.13038836 -0.16413595  1.12134    -0.01687379 -0.43411657
  0.06749516  1.1540639 ]",1,89,1.78,False,489,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01377382 -0.93002063  1.2015795  -0.02557337 -0.33347228 -0.01224046
  0.23496021 -0.12985721 -0.19084045  1.1306963  -0.01907249 -0.42519286
  0.06786486  0.9593956 ]","[-0.01380583 -0.9295924   1.199573   -0.02300971 -0.34207773 -0.01227185
  0.2333815  -0.13038836 -0.15493207  1.1167381  -0.01687379 -0.43411657
  0.06902914  1.1540639 ]",1,90,1.8,False,490,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01377802 -0.9300178   1.2026461  -0.02596232 -0.33324543 -0.01221587
  0.2349916  -0.12991768 -0.18328351  1.1253347  -0.01869927 -0.42480078
  0.06950928  0.9607063 ]","[-0.01380583 -0.9295924   1.199573   -0.02300971 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.14572819  1.1121361  -0.01687379 -0.43411657
  0.07056312  1.1540639 ]",1,91,1.82,False,491,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01378147 -0.9300144   1.2031604  -0.02635109 -0.33306304 -0.01090546
  0.23502919 -0.12985134 -0.17548057  1.1201681  -0.01837547 -0.4254529
  0.07068618  0.96178323]","[-0.01380583 -0.9295924   1.201107   -0.02454369 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.13959226  1.1090682  -0.01687379 -0.43411657
  0.07056312  1.1540639 ]",1,92,1.84,False,492,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.0137849  -0.93001616  1.203806   -0.02676442 -0.33321851 -0.01041471
  0.23502988 -0.1297311  -0.16808921  1.1157546  -0.01817952 -0.42608815
  0.07084639  0.9627681 ]","[-0.01380583 -0.9295924   1.201107   -0.02607767 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.13345633  1.1060002  -0.01687379 -0.43411657
  0.07056312  1.1540639 ]",1,93,1.86,False,493,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01378862 -0.93001693  1.2043966  -0.02791584 -0.3332514  -0.01069646
  0.23498954 -0.12961903 -0.16097495  1.1120726  -0.01827146 -0.42646548
  0.07056736  0.9636383 ]","[-0.01227185 -0.9295924   1.201107   -0.02607767 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.1288544   1.1013982  -0.01687379 -0.43411657
  0.07056312  1.1540639 ]",1,94,1.88,False,494,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01366378 -0.9300164   1.2047173  -0.02895424 -0.33320135 -0.0108682
  0.23498556 -0.12951998 -0.15426455  1.108341   -0.01855291 -0.42633677
  0.07054994  0.964387  ]","[-0.01380583 -0.9295924   1.202641   -0.02607767 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.12271847  1.0983303  -0.01840777 -0.43411657
  0.07056312  1.1540639 ]",1,95,1.9,False,495,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01361745 -0.9300194   1.205312   -0.0294231  -0.33337072 -0.01082651
  0.23508358 -0.12943457 -0.14778374  1.1046784  -0.01923614 -0.4263234
  0.07065385  0.9650151 ]","[-0.01380583 -0.9295924   1.202641   -0.02761165 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.11811652  1.0967963  -0.01840777 -0.43565056
  0.07056312  1.1540639 ]",1,96,1.92,False,496,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01363448 -0.93002033  1.2059039  -0.03005454 -0.33336234 -0.01069962
  0.23511043 -0.12935913 -0.14159577  1.1017708  -0.01987321 -0.42694893
  0.0705689   0.9656231 ]","[-0.01380583 -0.9295924   1.204175   -0.02761165 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.11504856  1.0952623  -0.01840777 -0.43411657
  0.07056312  1.1540639 ]",1,97,1.94,False,497,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01365568 -0.93002254  1.2067027  -0.03059223 -0.33344707 -0.01077441
  0.23514071 -0.1292928  -0.13593543  1.0995975  -0.02018645 -0.4271229
  0.07052724  0.9661869 ]","[-0.01380583 -0.9295924   1.204175   -0.02761165 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.11044662  1.0952623  -0.01994175 -0.43411657
  0.07056312  1.1540639 ]",1,98,1.96,False,498,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01367475 -0.9300222   1.2073988  -0.0308696  -0.33336037 -0.01080208
  0.23518434 -0.12923673 -0.1306084   1.0983114  -0.02074969 -0.42710036
  0.07063916  0.9666284 ]","[-0.01380583 -0.9295924   1.204175   -0.02607767 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.10584468  1.0952623  -0.01994175 -0.43411657
  0.07056312  1.1540639 ]",1,99,1.98,False,499,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01369065 -0.93002033  1.20777    -0.03034769 -0.33322918 -0.01084977
  0.23527278 -0.12918715 -0.12544881  1.0977615  -0.02136677 -0.4270125
  0.07059047  0.96703714]","[-0.01380583 -0.9295924   1.205709   -0.02761165 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.10124274  1.0937283  -0.01994175 -0.43411657
  0.07056312  1.1540639 ]",1,100,2.0,False,500,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01370624 -0.9300223   1.2083802  -0.03012431 -0.33336106 -0.01067843
  0.23523973 -0.12914322 -0.12040201  1.097125   -0.02176968 -0.42667085
  0.07054407  0.96739244]","[-0.01380583 -0.9295924   1.204175   -0.02761165 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.0966408   1.0921943  -0.01994175 -0.4325826
  0.07056312  1.1540639 ]",1,101,2.02,False,501,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01371977 -0.93001944  1.2085074  -0.03047622 -0.33316284 -0.01069753
  0.2352229  -0.1291048  -0.11544702  1.0960622  -0.0219097  -0.42594427
  0.07055754  0.9677031 ]","[-0.01380583 -0.9295924   1.204175   -0.02761165 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.09050487  1.0921943  -0.01994175 -0.42951465
  0.07056312  1.1540639 ]",1,102,2.04,False,502,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.0137309  -0.93001777  1.2082782  -0.03077022 -0.33310792 -0.01080014
  0.23524362 -0.12907158 -0.11037018  1.0951507  -0.02181235 -0.4247147
  0.07056958  0.9679966 ]","[-0.01380583 -0.9295924   1.205709   -0.02761165 -0.34207773 -0.01073787
  0.2333815  -0.1288544  -0.08436894  1.0906603  -0.02147573 -0.42798066
  0.07056312  1.1540639 ]",1,103,2.06,False,503,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
