selection_rank,index,episode_index,frame_index,timestamp,task_index,coreset_score,action_delta,state_delta,vision_delta,rarity
1223,12840,32,40,0.8,0,0.047214936,0.0071881698,0.0075811003,0.033676535,0.22923112
1224,12844,32,44,0.88,0,0.05121892,0.006965912,0.00599774,0.020957788,0.2802798
1225,12848,32,48,0.96,0,0.06495616,0.008284614,0.0060594417,0.023827711,0.36389834
1226,12852,32,52,1.04,0,0.057597972,0.010799211,0.004247471,0.029838765,0.3019779
1227,12856,32,56,1.12,0,0.04852309,0.018209487,0.0067753852,0.020646377,0.23529552
1228,12860,32,60,1.2,0,0.05882805,0.04047683,0.011634702,0.03254392,0.22411002
1229,12867,32,67,1.34,0,0.05601158,0.027297553,0.0225596,0.009194694,0.25679243
1230,12871,32,71,1.42,0,0.06769552,0.009183086,0.02001066,0.01519751,0.37119597
1231,12876,32,76,1.52,0,0.04987496,0.00785862,0.011004863,0.025960464,0.25255406
1232,12880,32,80,1.6,0,0.031493366,0.005687654,0.007838524,0.024760956,0.1423521
1233,12965,32,165,3.3,0,0.057959873,0.014826629,0.017269876,0.019149957,0.29110396
1234,12969,32,169,3.38,0,0.095102005,0.018168956,0.023705864,0.03891285,0.4872546
1235,12974,32,174,3.48,0,0.14554478,0.02763851,0.019307043,0.12610757,0.66345096
1236,12978,32,178,3.56,0,0.11618887,0.014752058,0.018380744,0.06605107,0.5994513
1237,12984,32,184,3.68,0,0.10926807,0.023700282,0.01614577,0.050956048,0.5613168
1238,12988,32,188,3.76,0,0.0944794,0.03371411,0.03002406,0.039887946,0.43467632
1239,12992,32,192,3.84,0,0.07565759,0.022911627,0.029683847,0.039234146,0.3360601
1240,12996,32,196,3.92,0,0.0923513,0.027929569,0.02182942,0.062304914,0.41028243
1241,13000,32,200,4.0,0,0.056404546,0.0079977475,0.017413937,0.041270345,0.25956175
1242,13004,32,204,4.08,0,0.05215763,0.0014851444,0.010284723,0.041917223,0.25724894
1243,13009,32,209,4.18,0,0.045502543,0.0019173132,0.01656215,0.019785961,0.23829634
1244,13014,32,214,4.28,0,0.05364131,0.0019172834,0.027091876,0.02543815,0.26558504
1245,13020,32,220,4.4,0,0.045215126,0.0038346113,0.014773348,0.028341357,0.2206289
1246,13024,32,224,4.48,0,0.039465442,0.0030915746,0.009975538,0.023673818,0.19980702
1247,13028,32,228,4.56,0,0.041400336,0.0040217685,0.0070705866,0.024249846,0.21441738
1248,13032,32,232,4.64,0,0.039661013,0.0034297896,0.0053904084,0.018459251,0.21665448
1249,13036,32,236,4.72,0,0.03403261,0.0014851444,0.0034072674,0.014953984,0.19281663
1250,13040,32,240,4.8,0,0.03208111,0.004617477,0.0027878738,0.015995974,0.17179354
1251,13044,32,244,4.88,0,0.034780275,0.0043721334,0.0036877664,0.023774985,0.1758956
1252,13048,32,248,4.96,0,0.036362845,0.004044632,0.0038153573,0.013146482,0.20471175
1253,13052,32,252,5.04,0,0.04077872,0.005354735,0.0040371013,0.022994315,0.21431136
1254,13058,32,258,5.16,0,0.04489236,0.004200616,0.0039257123,0.038159203,0.21933943
1255,13064,32,264,5.28,0,0.03350071,0.0038346187,0.0038471883,0.015895465,0.18148617
1256,13114,32,314,6.28,0,0.03534909,0.01129029,0.009385671,0.013221617,0.17163776
1257,13118,32,318,6.36,0,0.081523634,0.022869365,0.02496572,0.04089138,0.3803672
1258,13122,32,322,6.44,0,0.097979665,0.04271767,0.026961442,0.057261705,0.41315126
1259,13126,32,326,6.52,0,0.09778127,0.038144317,0.040832955,0.059174,0.39619347
1260,13130,32,330,6.6,0,0.1033309,0.0421982,0.039527293,0.054750316,0.43328083
1261,13136,32,336,6.72,0,0.09619768,0.009274694,0.018468764,0.089329116,0.44001377
1262,13140,32,340,6.8,0,0.07388259,0.013393739,0.010412476,0.037802316,0.38094053
1263,13144,32,344,6.88,0,0.085534595,0.0064165215,0.010369919,0.044511985,0.46378887
1264,13148,32,348,6.96,0,0.062254515,0.0044554337,0.0064729904,0.017938586,0.3639481
1265,13152,32,352,7.04,0,0.04613922,0.0028438324,0.0051620365,0.027617037,0.2463274
1266,13172,32,372,7.44,0,0.033479493,0.0037375144,0.00316721,0.01531153,0.18367784
1267,13176,32,376,7.52,0,0.041630276,0.0033208816,0.003947139,0.018228576,0.23282692
1268,13200,33,0,0.0,0,0.47096178,0.44686487,0.5985318,0.55823153,0.16912156
1269,13214,33,14,0.28,0,0.030058399,0.017744359,0.008300444,0.012480162,0.12435148
1270,13218,33,18,0.36,0,0.059687003,0.026358608,0.021799205,0.02302068,0.26171014
1271,13223,33,23,0.46,0,0.075273186,0.026344681,0.01915091,0.024148678,0.36818433
1272,13228,33,28,0.56,0,0.07300791,0.016560035,0.017092299,0.029103901,0.3710856
1273,13232,33,32,0.64,0,0.052424904,0.007291039,0.008558039,0.02109817,0.28305992
1274,13238,33,38,0.76,0,0.04446914,0.015613738,0.008706187,0.022770561,0.20756762
1275,13242,33,42,0.84,0,0.043900385,0.028169325,0.011138789,0.017647605,0.1789635
1276,13246,33,46,0.92,0,0.056918018,0.04849491,0.02002451,0.01122628,0.21421401
1277,13250,33,50,1.0,0,0.08425191,0.038423903,0.031586286,0.04652973,0.34183025
1278,13254,33,54,1.08,0,0.057627402,0.014431644,0.02243975,0.026624477,0.26873514
1279,13258,33,58,1.16,0,0.057521477,0.010145447,0.014667969,0.032830946,0.28063893
1280,13262,33,62,1.24,0,0.060111627,0.008034949,0.009664052,0.021106409,0.33071184
1281,13268,33,68,1.36,0,0.047988508,0.008736355,0.006708894,0.022468377,0.25090978
1282,13273,33,73,1.46,0,0.042816985,0.007376019,0.0066643315,0.0068714707,0.24567617
1283,13277,33,77,1.54,0,0.057897393,0.006123391,0.0055957325,0.016315954,0.33517522
1284,13281,33,81,1.62,0,0.04102994,0.0071739135,0.0056110895,0.006083222,0.23730329
1285,13286,33,86,1.72,0,0.046936594,0.0057519223,0.0045375805,0.028961541,0.24365759
1286,13360,33,160,3.2,0,0.02945692,0.0035353429,0.0025916067,0.029022835,0.1354396
1287,13364,33,164,3.28,0,0.03042376,0.0029702832,0.0039618206,0.025608849,0.14660995
1288,13384,33,184,3.68,0,0.03859228,0.032101236,0.02042183,0.011910066,0.12849249
1289,13388,33,188,3.76,0,0.03196097,0.016731398,0.0031929584,0.014531849,0.14449185
1290,13394,33,194,3.88,0,0.04781581,0.009431909,0.009401362,0.02533929,0.23886319
1291,13398,33,198,3.96,0,0.093926266,0.022943694,0.0153420605,0.05696018,0.45213607
1292,13402,33,202,4.04,0,0.20374759,0.041016713,0.032605033,0.21709095,0.8464516
1293,13406,33,206,4.12,0,0.15656565,0.044347458,0.0354983,0.06427191,0.7740099
1294,13410,33,210,4.2,0,0.13415377,0.026553156,0.026368469,0.08671459,0.6439293
1295,13415,33,215,4.3,0,0.095254734,0.022863457,0.02873872,0.04668428,0.4559785
1296,13421,33,221,4.42,0,0.07672843,0.007475042,0.012562284,0.027263116,0.4277054
1297,13426,33,226,4.52,0,0.059445135,0.0044554207,0.012548778,0.022754414,0.32706627
1298,13432,33,232,4.64,0,0.06804198,0.00373752,0.023771878,0.02674311,0.36070064
1299,13437,33,237,4.74,0,0.08675715,0.004287242,0.02422203,0.039206136,0.46266383
1300,13441,33,241,4.82,0,0.051744413,0.0021003115,0.014536498,0.013407804,0.29348817
1301,13447,33,247,4.94,0,0.060089894,0.005622639,0.0077319797,0.01557384,0.34863675
1302,13452,33,252,5.04,0,0.040903725,0.0029702731,0.00432433,0.024001047,0.2185519
1303,13462,33,262,5.24,0,0.030753631,0.0065300986,0.0038939393,0.01967326,0.15050864
1304,13466,33,266,5.32,0,0.039584696,0.0063009206,0.0047360803,0.020654945,0.20687746
1305,13470,33,270,5.4,0,0.0529464,0.006965922,0.004574952,0.03335491,0.27350575
1306,13475,33,275,5.5,0,0.052201383,0.0019173132,0.004322392,0.012964908,0.3147233
1307,13532,33,332,6.64,0,0.032018438,0.008766546,0.004282545,0.019588899,0.15321523
1308,13536,33,336,6.72,0,0.08362941,0.02539258,0.020293118,0.06392261,0.3579205
1309,13540,33,340,6.8,0,0.09144819,0.04636555,0.032832794,0.022277247,0.40961823
1310,13547,33,347,6.94,0,0.10783221,0.055320334,0.035168517,0.05312637,0.44264245
1311,13551,33,351,7.02,0,0.08130194,0.026463058,0.03532851,0.0134325195,0.39899743
1312,13555,33,355,7.1,0,0.06567317,0.009254405,0.010150253,0.012579681,0.3783443
1313,13560,33,360,7.2,0,0.062060736,0.0061234073,0.009364299,0.025053253,0.34208772
1314,13564,33,364,7.28,0,0.08719016,0.010606023,0.0068265446,0.072355084,0.42455095
1315,13568,33,368,7.36,0,0.06543589,0.008659772,0.010793658,0.033156857,0.34278223
1316,13575,33,375,7.5,0,0.050737098,0.0014851444,0.004700219,0.01728248,0.29814413
1317,13580,33,380,7.6,0,0.0372773,0.0008574485,0.0037734818,0.018497806,0.20939581
1318,13586,33,386,7.72,0,0.04112111,0.0008574485,0.0029976312,0.025602259,0.2244735
1319,13590,33,390,7.8,0,0.03025541,0.002100284,0.0017035507,0.020388022,0.15998279
1320,13600,34,0,0.0,0,0.5157256,0.47123086,0.67714727,0.5815719,0.2407671
1321,13604,34,4,0.08,0,0.029576411,0.0008574485,0.014588771,0.023108995,0.13234575
1322,13620,34,20,0.4,0,0.049813505,0.010617423,0.0033574686,0.03153258,0.24916595
1323,13624,34,24,0.48,0,0.05273079,0.010181628,0.0073136487,0.018809218,0.28424338
1324,13628,34,28,0.56,0,0.06404683,0.011212581,0.0066300603,0.02478534,0.3484572
1325,13632,34,32,0.64,0,0.04496461,0.014626933,0.010271646,0.024547746,0.20760223
1326,13638,34,38,0.76,0,0.04434202,0.019420732,0.01506281,0.026702248,0.18068999
1327,13642,34,42,0.84,0,0.039381493,0.018189177,0.016049976,0.01473682,0.16879053
1328,13646,34,46,0.92,0,0.03310126,0.010431274,0.012588822,0.018735401,0.14412838
1329,13664,34,64,1.28,0,0.03906486,0.048033144,0.012667073,0.01565095,0.10115836
1330,13668,34,68,1.36,0,0.038676955,0.041119173,0.023326432,0.016436234,0.09563052
1331,13688,34,88,1.76,0,0.052811727,0.0084883,0.0061506457,0.0342809,0.26488623
1332,13692,34,92,1.84,0,0.041160546,0.006641734,0.006767217,0.024312457,0.20710678
1333,13696,34,96,1.92,0,0.03815207,0.0060630436,0.0047700005,0.023065496,0.19380753
1334,13704,34,104,2.08,0,0.036525615,0.00353535,0.0032854595,0.029430142,0.18072894
1335,13708,34,108,2.16,0,0.03637162,0.0060021062,0.0040571624,0.015468389,0.19592996
1336,13712,34,112,2.24,0,0.04676882,0.0062423022,0.005422934,0.036110483,0.2280044
1337,13716,34,116,2.32,0,0.048158884,0.010181604,0.0051801484,0.02428313,0.24819669
1338,13720,34,120,2.4,0,0.042057335,0.0072756754,0.0071557313,0.030455654,0.20072003
1339,13724,34,124,2.48,0,0.03239142,0.006198424,0.003802907,0.023238502,0.15641078
1340,13742,34,142,2.84,0,0.031881716,0.0253009,0.018057665,0.011439489,0.104347415
1341,13746,34,146,2.92,0,0.057625815,0.011711453,0.019311985,0.036173753,0.26436913
1342,13750,34,150,3.0,0,0.07467819,0.011503845,0.008360898,0.04046628,0.38963363
1343,13754,34,154,3.08,0,0.09856181,0.014560753,0.010494881,0.050930016,0.5207288
1344,13759,34,159,3.18,0,0.10836182,0.011342945,0.01151272,0.03135397,0.62450075
1345,13766,34,166,3.32,0,0.123794906,0.02524739,0.016154235,0.090191185,0.5891464
1346,13770,34,170,3.4,0,0.11613419,0.039702617,0.02701725,0.04318297,0.56458807
1347,13774,34,174,3.48,0,0.1049853,0.020809654,0.032421034,0.055965643,0.504035
1348,13778,34,178,3.56,0,0.052128702,0.01845004,0.015585327,0.030230582,0.22811474
1349,13784,34,184,3.68,0,0.04387779,0.01183055,0.011786485,0.01570104,0.21910144
1350,13788,34,188,3.76,0,0.05280254,0.011567569,0.007949338,0.022562955,0.27417213
1351,13792,34,192,3.84,0,0.048155036,0.00923496,0.0070111104,0.016876822,0.2596721
1352,13796,34,196,3.92,0,0.08198114,0.014950087,0.010255019,0.041088443,0.4260849
1353,13800,34,200,4.0,0,0.07468024,0.013905425,0.014592048,0.027422942,0.39539728
1354,13804,34,204,4.08,0,0.061180957,0.009114767,0.025416369,0.02749544,0.29841888
1355,13808,34,208,4.16,0,0.06978615,0.006123378,0.021786256,0.03579874,0.35497808
1356,13812,34,212,4.24,0,0.056621447,0.0044030407,0.013587856,0.028411876,0.29720297
1357,13817,34,217,4.34,0,0.0695921,0.008357341,0.01206261,0.02608272,0.3808713
1358,13824,34,224,4.48,0,0.06835748,0.008488285,0.007382147,0.021384865,0.38796553
1359,13828,34,228,4.56,0,0.051859595,0.0074750325,0.0077124187,0.031893417,0.26227915
1360,13832,34,232,4.64,0,0.05327179,0.0066417675,0.007193091,0.027744897,0.28141782
1361,13838,34,238,4.76,0,0.049438715,0.005687634,0.006094178,0.018849421,0.2747476
1362,13842,34,242,4.84,0,0.04469866,0.004200616,0.0049855355,0.029309532,0.23103118
1363,13847,34,247,4.94,0,0.047577538,0.0036378321,0.005443305,0.020737,0.26506147
1364,13854,34,254,5.08,0,0.057788353,0.0033208795,0.0056406236,0.0241266,0.32789493
1365,13858,34,258,5.16,0,0.049244013,0.003091554,0.004966173,0.014688708,0.28832164
1366,13863,34,263,5.26,0,0.04216251,0.0014851444,0.0071739643,0.009920661,0.24912702
1367,13867,34,267,5.34,0,0.032127433,0.0012126095,0.0037392303,0.008127989,0.19157475
1368,13938,34,338,6.76,0,0.036921952,0.06338055,0.007499109,0.012392835,0.06510517
1369,13954,34,354,7.08,0,0.093531705,0.026525456,0.023529172,0.061871577,0.41931736
1370,13958,34,358,7.16,0,0.08642469,0.040834617,0.024588881,0.030047031,0.389824
1371,13964,34,364,7.28,0,0.10349353,0.033550154,0.029873518,0.04644438,0.48447663
1372,13968,34,368,7.36,0,0.11430262,0.027625207,0.03196985,0.08744154,0.49853963
1373,13972,34,372,7.44,0,0.07823069,0.01233651,0.023292635,0.021577314,0.41796947
1374,13977,34,377,7.54,0,0.089101754,0.01217623,0.008864157,0.044894904,0.47600204
1375,13982,34,382,7.64,0,0.08763539,0.010036146,0.009656377,0.038620222,0.48035723
1376,13986,34,386,7.72,0,0.070277706,0.003388512,0.0072197793,0.039697472,0.38241607
1377,13990,34,390,7.8,0,0.04316077,0.0014851372,0.0049110157,0.021888396,0.23960745
1378,13994,34,394,7.88,0,0.03227633,0.0012126153,0.003015913,0.019603398,0.17464724
1379,14000,35,0,0.0,0,0.5024291,0.5325344,0.6160527,0.49193594,0.26029953
1380,14022,35,22,0.44,0,0.03848202,0.011575233,0.006643261,0.012903615,0.1969598
1381,14026,35,26,0.52,0,0.07124129,0.01571724,0.012658165,0.04300436,0.34549746
1382,14032,35,32,0.64,0,0.07606083,0.016981766,0.012755529,0.052666336,0.3584116
1383,14036,35,36,0.72,0,0.07638978,0.018883271,0.013819143,0.03608873,0.38202447
1384,14042,35,42,0.84,0,0.06974403,0.016933206,0.016670547,0.03873622,0.33310473
1385,14048,35,48,0.96,0,0.046293296,0.009850784,0.009849876,0.020130325,0.2356698
1386,14052,35,52,1.04,0,0.054478444,0.012021895,0.008188891,0.031393513,0.26916787
1387,14058,35,58,1.16,0,0.036530364,0.021704921,0.008540257,0.015314495,0.15313302
1388,14062,35,62,1.24,0,0.04989472,0.033840742,0.013091112,0.023420734,0.19281663
1389,14066,35,66,1.32,0,0.06457962,0.039306045,0.020719575,0.03974064,0.2380497
1390,14070,35,70,1.4,0,0.041168414,0.018698184,0.02370743,0.01615481,0.16438991
1391,14076,35,76,1.52,0,0.040483017,0.007997724,0.013499514,0.0363171,0.16819774
1392,14080,35,80,1.6,0,0.031945102,0.006805775,0.009585451,0.022570204,0.14349446
1393,14085,35,85,1.7,0,0.03149929,0.0036378382,0.004893315,0.0086288825,0.17896998
1394,14174,35,174,3.48,0,0.03035966,0.0038346152,0.0059683686,0.0111277485,0.16495675
1395,14178,35,178,3.56,0,0.07330953,0.008043557,0.007583439,0.0419571,0.38739437
1396,14182,35,182,3.64,0,0.10513386,0.01769749,0.011834826,0.06450292,0.53236866
1397,14186,35,186,3.72,0,0.11490776,0.021911066,0.021301229,0.052567147,0.5918119
1398,14192,35,192,3.84,0,0.10581378,0.024463521,0.027529882,0.053986125,0.5124836
1399,14198,35,198,3.96,0,0.13062604,0.03345139,0.020335186,0.049133718,0.67700547
1400,14205,35,205,4.1,0,0.13110283,0.031434506,0.03520584,0.059630077,0.64261174
1401,14209,35,209,4.18,0,0.08193058,0.029190952,0.03147444,0.024462726,0.38486302
1402,14214,35,214,4.28,0,0.052928127,0.02845119,0.02177267,0.02109817,0.21501668
1403,14218,35,218,4.36,0,0.039712094,0.010036162,0.014696245,0.017358273,0.18790539
1404,14225,35,225,4.5,0,0.05026198,0.00499974,0.01840889,0.012812004,0.271379
1405,14229,35,229,4.58,0,0.05976069,0.004287241,0.023756316,0.016305408,0.3216315
1406,14233,35,233,4.66,0,0.069681555,0.0036378342,0.021520939,0.037953243,0.35693175
1407,14238,35,238,4.76,0,0.059969597,0.004925655,0.013396724,0.036960684,0.3043751
1408,14242,35,242,4.84,0,0.054313943,0.005354763,0.010225162,0.016486982,0.30507827
1409,14246,35,246,4.92,0,0.05519848,0.0065301,0.007418708,0.035051353,0.28196952
1410,14252,35,252,5.04,0,0.05115901,0.004943261,0.0059434036,0.023811894,0.27993363
1411,14257,35,257,5.14,0,0.048288662,0.004021783,0.005657993,0.016400974,0.2757753
1412,14261,35,261,5.22,0,0.029851789,0.0009534113,0.0042987014,0.0052389526,0.1808912
1413,14318,35,318,6.36,0,0.029281583,0.013852504,0.008068247,0.015279565,0.12397502
1414,14364,35,364,7.28,0,0.06134409,0.018766103,0.019845964,0.03200645,0.27875233
1415,14369,35,369,7.38,0,0.09171404,0.04523728,0.026294835,0.01943237,0.42966124
1416,14373,35,373,7.46,0,0.119169354,0.049442764,0.032855462,0.034421284,0.56696796
1417,14377,35,377,7.54,0,0.09823181,0.038109764,0.037012666,0.04536647,0.42865735
1418,14381,35,381,7.62,0,0.11051541,0.03061695,0.035522535,0.051596336,0.5201317
1419,14385,35,385,7.7,0,0.07271868,0.030724816,0.020792497,0.012001018,0.35844406
1420,14389,35,389,7.78,0,0.049572617,0.009586519,0.016378274,0.0117077315,0.26130557
1421,14394,35,394,7.88,0,0.046584934,0.006242288,0.0052050226,0.026474869,0.24320108
1422,14400,36,0,0.0,0,0.4881081,0.42596772,0.5723346,0.6266767,0.26177722
1423,14404,36,4,0.08,0,0.030401757,0.0021003103,0.011999195,0.04833756,0.09721639
1424,14420,36,20,0.4,0,0.050777525,0.013799276,0.011657887,0.029183978,0.23824875
1425,14424,36,24,0.48,0,0.056078255,0.015242295,0.012286795,0.028930565,0.26959407
1426,14428,36,28,0.56,0,0.07157199,0.013638525,0.012466323,0.04513283,0.34932476
1427,14432,36,32,0.64,0,0.0709213,0.013611512,0.010465278,0.025782514,0.38063547
1428,14439,36,39,0.78,0,0.066925466,0.025522538,0.018475745,0.017574118,0.32653406
1429,14444,36,44,0.88,0,0.07580851,0.023931816,0.023444587,0.037389737,0.34815863
1430,14448,36,48,0.96,0,0.055727705,0.011677834,0.016415285,0.025482308,0.2744404
1431,14454,36,54,1.08,0,0.032516927,0.010330767,0.0065045916,0.01649588,0.15434027
1432,14458,36,58,1.16,0,0.032513075,0.01500472,0.0061124787,0.015293076,0.1460669
1433,14464,36,64,1.28,0,0.03462883,0.04065931,0.012219484,0.0063567366,0.10502677
1434,14468,36,68,1.36,0,0.045808684,0.035447434,0.020474616,0.025753185,0.1456342
1435,14472,36,72,1.44,0,0.055178955,0.035994306,0.023360291,0.02565136,0.2021869
1436,14476,36,76,1.52,0,0.039133366,0.010684807,0.015965404,0.016073745,0.1825593
1437,14482,36,82,1.64,0,0.033642713,0.008134444,0.0084079495,0.013839166,0.16822585
1438,14564,36,164,3.28,0,0.031474452,0.04137314,0.013813607,0.013627933,0.067556456
1439,14578,36,178,3.56,0,0.05954008,0.013262085,0.013396736,0.03619715,0.28333253
1440,14582,36,182,3.64,0,0.105422564,0.023249704,0.014695511,0.09832411,0.46020174
1441,14588,36,188,3.76,0,0.10242471,0.019420732,0.016516369,0.051764727,0.52371454
1442,14594,36,194,3.88,0,0.109368175,0.03053278,0.02968773,0.079271704,0.47627896
1443,14598,36,198,3.96,0,0.09484393,0.035529744,0.033967867,0.049895275,0.40961823
1444,14602,36,202,4.04,0,0.12351544,0.025965191,0.027577596,0.07699033,0.5885709
1445,14606,36,206,4.12,0,0.14582816,0.031211514,0.024917398,0.1491154,0.6093062
1446,14610,36,210,4.2,0,0.091825396,0.04348529,0.028397126,0.0401519,0.39645526
1447,14614,36,214,4.28,0,0.07832514,0.017985925,0.026399042,0.03437581,0.37890896
1448,14618,36,218,4.36,0,0.06659188,0.0075838277,0.01219394,0.034951836,0.34767398
1449,14622,36,222,4.44,0,0.05768823,0.005815469,0.008382659,0.047103122,0.27854246
1450,14626,36,226,4.52,0,0.047622345,0.0036378107,0.009882598,0.025079615,0.2507237
1451,14630,36,230,4.6,0,0.07710719,0.006183117,0.015367887,0.04747121,0.39488885
1452,14637,36,237,4.74,0,0.071407825,0.005556891,0.024156075,0.014698264,0.39832887
1453,14641,36,241,4.82,0,0.04919713,0.004850438,0.014823076,0.014659379,0.26752573
1454,14645,36,245,4.9,0,0.064165354,0.0033208698,0.009112196,0.018196281,0.37450618
1455,14651,36,251,5.02,0,0.036308095,0.0046174643,0.0057808934,0.01800713,0.19163316
1456,14659,36,259,5.18,0,0.030090895,0.0053547574,0.0048109177,0.0047410247,0.17219162
1457,14727,36,327,6.54,0,0.06395517,0.0117716845,0.014344262,0.026302852,0.33115536
1458,14731,36,331,6.62,0,0.08936773,0.014826609,0.017793853,0.054257333,0.44110417
1459,14736,36,336,6.72,0,0.07649841,0.032515176,0.02355274,0.03172931,0.34198388
1460,14740,36,340,6.8,0,0.083924524,0.026567003,0.03149344,0.034491144,0.38753283
1461,14744,36,344,6.88,0,0.09093017,0.027545236,0.0275563,0.018631928,0.46494853
1462,14749,36,349,6.98,0,0.14892039,0.03088548,0.03351787,0.07687301,0.73675156
1463,14754,36,354,7.08,0,0.08796261,0.0246581,0.016616827,0.029036017,0.45279378
1464,14760,36,360,7.2,0,0.061495997,0.008268891,0.008625859,0.054611254,0.28528404
1465,14764,36,364,7.28,0,0.041402258,0.0033208828,0.005695135,0.029453209,0.20968573
1466,14800,37,0,0.0,0,0.5094973,0.4816757,0.5648686,0.60726506,0.31918237
1467,14804,37,4,0.08,0,0.043299276,0.0032082743,0.014038909,0.03952315,0.19190577
1468,14816,37,16,0.32,0,0.049265347,0.01156759,0.007320991,0.027678331,0.24311239
1469,14821,37,21,0.42,0,0.072164185,0.011179724,0.01667014,0.03194153,0.37398908
1470,14826,37,26,0.52,0,0.06815406,0.012246793,0.0067313965,0.03867064,0.35011446
1471,14830,37,30,0.6,0,0.063326195,0.011439753,0.008546922,0.04295361,0.30964765
1472,14834,37,34,0.68,0,0.060753435,0.014551342,0.009978713,0.04093323,0.28621653
1473,14838,37,38,0.76,0,0.054371364,0.008089119,0.00964048,0.02359473,0.28820914
1474,14844,37,44,0.88,0,0.062432718,0.008089119,0.0086123925,0.032312915,0.32913464
1475,14850,37,50,1.0,0,0.07266333,0.008173581,0.0068448423,0.050849937,0.3691925
1476,14854,37,54,1.08,0,0.060392186,0.010813993,0.0096585015,0.033640616,0.30521673
1477,14860,37,60,1.2,0,0.061145954,0.030467222,0.0108951535,0.029249556,0.26964167
1478,14864,37,64,1.28,0,0.06594783,0.045467064,0.018889535,0.036315124,0.24155463
1479,14868,37,68,1.36,0,0.06867469,0.022454683,0.02584518,0.025706392,0.3195177
1480,14872,37,72,1.44,0,0.054521844,0.008298843,0.016378632,0.03716763,0.25487122
1481,14878,37,78,1.56,0,0.043790244,0.0071224775,0.008746328,0.0168989,0.23257379
1482,14882,37,82,1.64,0,0.03907464,0.006358993,0.005693042,0.020228526,0.20245734
1483,14904,37,104,2.08,0,0.030632751,0.006300909,0.0035663163,0.019487731,0.1510928
1484,14910,37,110,2.2,0,0.03213426,0.005556888,0.005848368,0.018667517,0.1604025
1485,14916,37,116,2.32,0,0.031866685,0.0052156425,0.003991678,0.016002236,0.16695154
1486,14944,37,144,2.88,0,0.030160181,0.030824158,0.018237047,0.016601332,0.07108086
1487,14960,37,160,3.2,0,0.062005773,0.015121228,0.017720427,0.03732383,0.28634852
1488,14964,37,164,3.28,0,0.10839998,0.015290458,0.01958625,0.05781862,0.55798066
1489,14968,37,168,3.36,0,0.10576169,0.020761391,0.017398924,0.07541746,0.50194067
1490,14974,37,174,3.48,0,0.12304507,0.020932931,0.020711536,0.061331138,0.63471913
1491,14978,37,178,3.56,0,0.12201415,0.019382827,0.020710578,0.06540057,0.6246825
1492,14983,37,183,3.66,0,0.12515347,0.025694788,0.026981883,0.06657536,0.6184732
1493,14987,37,187,3.74,0,0.083092645,0.016933212,0.021835657,0.027490826,0.43222934
1494,14991,37,191,3.82,0,0.063272774,0.0065861503,0.009354971,0.012988306,0.369212
1495,14995,37,195,3.9,0,0.04183037,0.006358977,0.008168966,0.009789176,0.23410125
1496,14999,37,199,3.98,0,0.043101862,0.007173897,0.01016098,0.028832035,0.20561828
1497,15006,37,206,4.12,0,0.04650664,0.0012126153,0.018645601,0.019618556,0.24344124
1498,15011,37,211,4.22,0,0.05680611,0.0024252306,0.023779081,0.015103922,0.3082435
1499,15018,37,218,4.36,0,0.06276375,0.0131164035,0.0135155525,0.029500002,0.31612745
1500,15022,37,222,4.44,0,0.051657133,0.009353613,0.0077406145,0.026265284,0.26587927
1501,15028,37,228,4.56,0,0.040965736,0.006751531,0.00630867,0.013930776,0.22361891
1502,15032,37,232,4.64,0,0.050119672,0.0049997238,0.005380608,0.0375578,0.2509011
1503,15036,37,236,4.72,0,0.04028938,0.004696433,0.0050215283,0.023275739,0.21047541
1504,15040,37,240,4.8,0,0.035671838,0.0053735026,0.0047125644,0.02140958,0.18173715
1505,15049,37,249,4.98,0,0.034805506,0.0043106168,0.004402802,0.0088404445,0.19990653
1506,15078,37,278,5.56,0,0.031273037,0.0032082773,0.003564537,0.013327727,0.17284717
1507,15082,37,282,5.64,0,0.033813804,0.0027114877,0.0073347744,0.025566999,0.16426225
1508,15090,37,290,5.8,0,0.032479294,0.00383462,0.0025916367,0.020776214,0.16863476
1509,15094,37,294,5.88,0,0.042002924,0.0061233975,0.0050705434,0.02762231,0.21124347
1510,15098,37,298,5.96,0,0.04406,0.0039293165,0.008255842,0.022589646,0.23315577
1511,15102,37,302,6.04,0,0.033270925,0.0012928697,0.0053050765,0.028640574,0.16221339
1512,15153,37,353,7.06,0,0.031911384,0.04595801,0.023109606,0.009294215,0.051500846
1513,15170,37,370,7.4,0,0.056346536,0.010827085,0.008724361,0.04877716,0.2545445
1514,15175,37,375,7.5,0,0.072709315,0.019249605,0.020028424,0.056815516,0.31173977
1515,15179,37,379,7.58,0,0.08515535,0.023638168,0.0204033,0.027893517,0.43205196
1516,15183,37,383,7.66,0,0.09386676,0.03725147,0.023912054,0.021413865,0.46331507
1517,15189,37,389,7.78,0,0.09135029,0.03430856,0.031222064,0.028571043,0.42929342
1518,15194,37,394,7.88,0,0.08752775,0.02165794,0.02878684,0.039637167,0.41894308
1519,15200,38,0,0.0,0,0.5302341,0.53951484,0.7328366,0.50349504,0.21547319
1520,15204,38,4,0.08,0,0.029314632,0.0014851432,0.012732682,0.027316501,0.1252169
1521,15218,38,18,0.36,0,0.03683536,0.01150382,0.008035225,0.016493902,0.17784494
1522,15222,38,22,0.44,0,0.09177753,0.011439757,0.010520353,0.061756898,0.4646954
